AttendanceID,EnrollmentID,ClassDate,Status,Notes
392666,26178,2024-11-10,Present,
392667,26178,2024-11-17,Absent,Top wait wear computer.
392668,26178,2024-11-24,Present,
392669,26178,2024-12-01,Present,
392670,26178,2024-12-08,Present,
392671,26179,2024-09-01,Late,Support not loss under talk a information.
392672,26179,2024-09-08,Present,
392673,26179,2024-09-15,Present,
392674,26179,2024-09-22,Present,
392675,26179,2024-09-29,Present,
392676,26179,2024-10-06,Present,
392677,26179,2024-10-13,Present,
392678,26179,2024-10-20,Present,
392679,26179,2024-10-27,Absent,Before beat talk market traditional top decide.
392680,26179,2024-11-03,Excused,Have yet likely teach break down.
392681,26179,2024-11-10,Present,
392682,26179,2024-11-17,Present,
392683,26179,2024-11-24,Present,
392684,26179,2024-12-01,Present,
392685,26179,2024-12-08,Present,
392686,26180,2024-09-01,Present,
392687,26180,2024-09-08,Present,
392688,26180,2024-09-15,Late,Rather blood bad.
392689,26180,2024-09-22,Present,
392690,26180,2024-09-29,Present,
392691,26180,2024-10-06,Late,More hear author clearly example until.
392692,26180,2024-10-13,Present,
392693,26180,2024-10-20,Absent,Game hold will wait community.
392694,26180,2024-10-27,Present,
392695,26180,2024-11-03,Present,
392696,26180,2024-11-10,Present,
392697,26180,2024-11-17,Absent,Growth per thing door range animal investment usually.
392698,26180,2024-11-24,Excused,Kind act catch tax big.
392699,26180,2024-12-01,Absent,Whether human much wrong attack heart leg.
392700,26180,2024-12-08,Present,
392701,26181,2024-09-01,Present,
392702,26181,2024-09-08,Present,
392703,26181,2024-09-15,Present,
392704,26181,2024-09-22,Present,
392705,26181,2024-09-29,Present,
392706,26181,2024-10-06,Absent,Into much or modern always.
392707,26181,2024-10-13,Present,
392708,26181,2024-10-20,Present,
392709,26181,2024-10-27,Present,
392710,26181,2024-11-03,Present,
392711,26181,2024-11-10,Present,
392712,26181,2024-11-17,Present,
392713,26181,2024-11-24,Present,
392714,26181,2024-12-01,Present,
392715,26181,2024-12-08,Present,
394816,26322,2024-09-01,Present,
394817,26322,2024-09-08,Present,
394818,26322,2024-09-15,Present,
394819,26322,2024-09-22,Present,
394820,26322,2024-09-29,Present,
394821,26322,2024-10-06,Absent,Choose newspaper food.
394822,26322,2024-10-13,Present,
394823,26322,2024-10-20,Absent,Yes group consumer huge.
394824,26322,2024-10-27,Present,
394825,26322,2024-11-03,Present,
394826,26322,2024-11-10,Absent,American mean family record wear business environmental.
394827,26322,2024-11-17,Absent,Arrive fly common century anyone.
394828,26322,2024-11-24,Present,
394829,26322,2024-12-01,Present,
394830,26322,2024-12-08,Absent,Laugh budget effort election.
394831,26323,2024-09-01,Absent,Total woman suggest customer among stand.
394832,26323,2024-09-08,Present,
394833,26323,2024-09-15,Present,
394834,26323,2024-09-22,Absent,Majority middle scientist clearly list.
394835,26323,2024-09-29,Present,
394836,26323,2024-10-06,Present,
394837,26323,2024-10-13,Present,
394838,26323,2024-10-20,Present,
394839,26323,2024-10-27,Present,
394840,26323,2024-11-03,Absent,Floor ahead maintain spend fine television color pattern.
394841,26323,2024-11-10,Late,Notice partner a foot true.
394842,26323,2024-11-17,Absent,Travel already author several no nation.
394843,26323,2024-11-24,Present,
394844,26323,2024-12-01,Present,
394845,26323,2024-12-08,Present,
394846,26324,2024-09-01,Present,
394847,26324,2024-09-08,Present,
394848,26324,2024-09-15,Absent,Like option entire.
394849,26324,2024-09-22,Present,
394850,26324,2024-09-29,Present,
394851,26324,2024-10-06,Present,
394852,26324,2024-10-13,Present,
394853,26324,2024-10-20,Present,
394854,26324,2024-10-27,Present,
394855,26324,2024-11-03,Present,
394856,26324,2024-11-10,Excused,Three forward new yourself participant view.
394857,26324,2024-11-17,Present,
394858,26324,2024-11-24,Absent,Understand law clear artist among.
394859,26324,2024-12-01,Present,
394860,26324,2024-12-08,Present,
394861,26325,2024-09-01,Present,
394862,26325,2024-09-08,Present,
394863,26325,2024-09-15,Absent,Agreement maintain civil soon.
394864,26325,2024-09-22,Present,
394865,26325,2024-09-29,Present,
394866,26325,2024-10-06,Present,
394867,26325,2024-10-13,Present,
394868,26325,2024-10-20,Present,
394869,26325,2024-10-27,Present,
394870,26325,2024-11-03,Present,
394871,26325,2024-11-10,Present,
394872,26325,2024-11-17,Present,
394873,26325,2024-11-24,Present,
394874,26325,2024-12-01,Present,
394875,26325,2024-12-08,Absent,Protect red recent staff example chair prevent.
394876,26326,2024-09-01,Present,
394877,26326,2024-09-08,Present,
394878,26326,2024-09-15,Present,
394879,26326,2024-09-22,Present,
394880,26326,2024-09-29,Present,
394881,26326,2024-10-06,Present,
394882,26326,2024-10-13,Present,
394883,26326,2024-10-20,Present,
394884,26326,2024-10-27,Present,
394885,26326,2024-11-03,Present,
394886,26326,2024-11-10,Present,
394887,26326,2024-11-17,Present,
394888,26326,2024-11-24,Late,Late attention difference crime war reflect hour.
394889,26326,2024-12-01,Present,
394890,26326,2024-12-08,Absent,Goal meeting card another company.
403156,26878,2024-09-01,Present,
403157,26878,2024-09-08,Absent,Media his computer west parent year no page.
403158,26878,2024-09-15,Present,
403159,26878,2024-09-22,Present,
403160,26878,2024-09-29,Present,
403161,26878,2024-10-06,Absent,Hand television similar car school.
403162,26878,2024-10-13,Present,
403163,26878,2024-10-20,Late,Word specific investment authority.
403164,26878,2024-10-27,Present,
403165,26878,2024-11-03,Absent,Issue suffer really range where.
403166,26878,2024-11-10,Present,
403167,26878,2024-11-17,Late,Rate evidence body where be industry.
403168,26878,2024-11-24,Present,
403169,26878,2024-12-01,Present,
403170,26878,2024-12-08,Present,
403171,26879,2024-09-01,Present,
403172,26879,2024-09-08,Present,
403173,26879,2024-09-15,Present,
403174,26879,2024-09-22,Absent,Trouble value process sort today history several.
403175,26879,2024-09-29,Present,
403176,26879,2024-10-06,Present,
403177,26879,2024-10-13,Present,
403178,26879,2024-10-20,Late,Less computer deal kitchen.
403179,26879,2024-10-27,Present,
403180,26879,2024-11-03,Late,Character positive rate thus hair off term.
403181,26879,2024-11-10,Late,Try turn talk recently visit.
403182,26879,2024-11-17,Absent,Story main myself expert itself child.
403183,26879,2024-11-24,Excused,Threat two require official fly system.
403184,26879,2024-12-01,Present,
403185,26879,2024-12-08,Late,Team three television especially simple example produce remember.
403186,26880,2024-09-01,Present,
403187,26880,2024-09-08,Absent,Thing war top attack yard region dinner.
403188,26880,2024-09-15,Absent,Mrs artist small interesting affect current.
403189,26880,2024-09-22,Absent,Per decade industry what view.
403190,26880,2024-09-29,Present,
403191,26880,2024-10-06,Present,
403192,26880,2024-10-13,Present,
403193,26880,2024-10-20,Absent,Door government protect bed room security.
403194,26880,2024-10-27,Late,Act improve paper note hotel evening actually.
403195,26880,2024-11-03,Excused,Once help dark my rest board.
403196,26880,2024-11-10,Absent,Place crime miss market southern street maintain hear.
403197,26880,2024-11-17,Absent,Accept down evening minute month almost.
403198,26880,2024-11-24,Absent,Rich next well exactly stand somebody.
403199,26880,2024-12-01,Present,
403200,26880,2024-12-08,Absent,Rest require fire world us fight.
403201,26881,2024-09-01,Absent,Conference side buy various.
403202,26881,2024-09-08,Excused,Big fall detail necessary man phone.
403203,26881,2024-09-15,Present,
403204,26881,2024-09-22,Absent,Heart everybody he last.
403205,26881,2024-09-29,Late,Approach their cut information drop.
403206,26881,2024-10-06,Present,
403207,26881,2024-10-13,Absent,Create western effect participant quickly store government.
403208,26881,2024-10-20,Present,
403209,26881,2024-10-27,Excused,Goal glass couple point Mr kid.
403210,26881,2024-11-03,Excused,Eight happen talk option parent student media.
403211,26881,2024-11-10,Present,
403212,26881,2024-11-17,Absent,Away approach pay this employee.
403213,26881,2024-11-24,Present,
403214,26881,2024-12-01,Present,
403215,26881,2024-12-08,Absent,Similar professor side energy stay trial similar floor.
403216,26882,2024-09-01,Absent,Before white leg still yes manage.
403217,26882,2024-09-08,Present,
403218,26882,2024-09-15,Present,
403219,26882,2024-09-22,Present,
403220,26882,2024-09-29,Absent,Second seven through name lot heavy when.
403221,26882,2024-10-06,Present,
403222,26882,2024-10-13,Present,
403223,26882,2024-10-20,Present,
403224,26882,2024-10-27,Present,
403225,26882,2024-11-03,Present,
403226,26882,2024-11-10,Present,
403227,26882,2024-11-17,Absent,Administration this lawyer how drive cell forget.
403228,26882,2024-11-24,Excused,Whose now value.
403229,26882,2024-12-01,Absent,Tend loss bag physical.
403230,26882,2024-12-08,Present,
433711,28915,2024-09-01,Present,
433712,28915,2024-09-08,Present,
433713,28915,2024-09-15,Present,
433714,28915,2024-09-22,Present,
433715,28915,2024-09-29,Present,
433716,28915,2024-10-06,Present,
433717,28915,2024-10-13,Present,
433718,28915,2024-10-20,Present,
433719,28915,2024-10-27,Present,
433720,28915,2024-11-03,Present,
433721,28915,2024-11-10,Present,
433722,28915,2024-11-17,Present,
433723,28915,2024-11-24,Present,
433724,28915,2024-12-01,Present,
433725,28915,2024-12-08,Present,
433726,28916,2024-09-01,Present,
433727,28916,2024-09-08,Excused,Whose general range feel.
433728,28916,2024-09-15,Present,
433729,28916,2024-09-22,Present,
433730,28916,2024-09-29,Present,
433731,28916,2024-10-06,Present,
433732,28916,2024-10-13,Present,
433733,28916,2024-10-20,Excused,Moment collection control level population.
433734,28916,2024-10-27,Present,
433735,28916,2024-11-03,Absent,Because garden save student.
433736,28916,2024-11-10,Present,
433737,28916,2024-11-17,Present,
433738,28916,2024-11-24,Absent,Charge industry reality product white wide little.
433739,28916,2024-12-01,Present,
433740,28916,2024-12-08,Absent,Develop six service national build from put.
433741,28917,2024-09-01,Present,
433742,28917,2024-09-08,Present,
433743,28917,2024-09-15,Present,
433744,28917,2024-09-22,Present,
433745,28917,2024-09-29,Absent,Business four accept.
433746,28917,2024-10-06,Present,
433747,28917,2024-10-13,Present,
433748,28917,2024-10-20,Present,
433749,28917,2024-10-27,Present,
433750,28917,2024-11-03,Present,
433751,28917,2024-11-10,Present,
433752,28917,2024-11-17,Present,
433753,28917,2024-11-24,Absent,Ask understand walk throughout.
433754,28917,2024-12-01,Present,
433755,28917,2024-12-08,Present,
433756,28918,2024-09-01,Present,
433757,28918,2024-09-08,Present,
433758,28918,2024-09-15,Present,
433759,28918,2024-09-22,Present,
433760,28918,2024-09-29,Absent,Part tax fight worker trade.
433761,28918,2024-10-06,Absent,Which help word pattern relationship stand anyone.
433762,28918,2024-10-13,Absent,Mission near beyond hand behavior imagine art.
433763,28918,2024-10-20,Present,
433764,28918,2024-10-27,Present,
433765,28918,2024-11-03,Present,
433766,28918,2024-11-10,Absent,Feel argue card itself enter tax.
433767,28918,2024-11-17,Absent,Piece individual recent.
433768,28918,2024-11-24,Present,
433769,28918,2024-12-01,Present,
433770,28918,2024-12-08,Present,
433771,28919,2024-09-01,Present,
433772,28919,2024-09-08,Late,Without discover dog force.
433773,28919,2024-09-15,Present,
433774,28919,2024-09-22,Present,
433775,28919,2024-09-29,Present,
433776,28919,2024-10-06,Present,
433777,28919,2024-10-13,Present,
433778,28919,2024-10-20,Present,
433779,28919,2024-10-27,Present,
433780,28919,2024-11-03,Present,
433781,28919,2024-11-10,Present,
433782,28919,2024-11-17,Present,
433783,28919,2024-11-24,Absent,Month send somebody wide book.
433784,28919,2024-12-01,Present,
433785,28919,2024-12-08,Present,
433786,28920,2024-09-01,Present,
433787,28920,2024-09-08,Present,
433788,28920,2024-09-15,Present,
433789,28920,2024-09-22,Present,
433790,28920,2024-09-29,Present,
433791,28920,2024-10-06,Present,
433792,28920,2024-10-13,Present,
433793,28920,2024-10-20,Present,
433794,28920,2024-10-27,Present,
433795,28920,2024-11-03,Present,
433796,28920,2024-11-10,Present,
433797,28920,2024-11-17,Present,
433798,28920,2024-11-24,Present,
433799,28920,2024-12-01,Absent,Charge southern response attention eight.
433800,28920,2024-12-08,Present,
437326,29156,2024-09-01,Late,Special collection table affect tend beyond interview include.
437327,29156,2024-09-08,Present,
437328,29156,2024-09-15,Present,
437329,29156,2024-09-22,Present,
437330,29156,2024-09-29,Present,
437331,29156,2024-10-06,Present,
437332,29156,2024-10-13,Absent,Yet better not cold majority next.
437333,29156,2024-10-20,Present,
437334,29156,2024-10-27,Absent,Bill positive soon price fill sure consider.
437335,29156,2024-11-03,Absent,Visit case process argue statement hold front.
437336,29156,2024-11-10,Present,
437337,29156,2024-11-17,Present,
437338,29156,2024-11-24,Present,
437339,29156,2024-12-01,Present,
437340,29156,2024-12-08,Present,
437341,29157,2024-09-01,Present,
437342,29157,2024-09-08,Present,
437343,29157,2024-09-15,Late,By mean strategy every decade easy.
437344,29157,2024-09-22,Absent,Different compare head certain give go little without.
437345,29157,2024-09-29,Present,
437346,29157,2024-10-06,Present,
437347,29157,2024-10-13,Present,
437348,29157,2024-10-20,Present,
437349,29157,2024-10-27,Present,
437350,29157,2024-11-03,Present,
437351,29157,2024-11-10,Absent,Similar fund free population.
437352,29157,2024-11-17,Present,
437353,29157,2024-11-24,Absent,Might through state sort.
437354,29157,2024-12-01,Present,
437355,29157,2024-12-08,Present,
437356,29158,2024-09-01,Present,
437357,29158,2024-09-08,Present,
437358,29158,2024-09-15,Present,
437359,29158,2024-09-22,Present,
437360,29158,2024-09-29,Absent,Third matter staff will.
437361,29158,2024-10-06,Present,
437362,29158,2024-10-13,Present,
437363,29158,2024-10-20,Present,
437364,29158,2024-10-27,Present,
437365,29158,2024-11-03,Absent,Give each former we.
437366,29158,2024-11-10,Absent,Notice health remain this up five voice.
437367,29158,2024-11-17,Present,
437368,29158,2024-11-24,Absent,Sometimes small north.
437369,29158,2024-12-01,Present,
437370,29158,2024-12-08,Present,
437371,29159,2024-09-01,Absent,Owner national executive pressure table forget Mr.
437372,29159,2024-09-08,Present,
437373,29159,2024-09-15,Absent,Reason pick laugh floor year.
437374,29159,2024-09-22,Present,
437375,29159,2024-09-29,Present,
437376,29159,2024-10-06,Present,
437377,29159,2024-10-13,Absent,Require over well ok there attack threat reflect.
437378,29159,2024-10-20,Present,
437379,29159,2024-10-27,Late,Week each just return break feeling.
437380,29159,2024-11-03,Present,
437381,29159,2024-11-10,Present,
437382,29159,2024-11-17,Absent,Dog sell everybody dream per blue.
437383,29159,2024-11-24,Present,
437384,29159,2024-12-01,Excused,Moment return up remember work example treatment.
437385,29159,2024-12-08,Absent,Employee as car.
437386,29160,2024-09-01,Present,
437387,29160,2024-09-08,Present,
437388,29160,2024-09-15,Present,
437389,29160,2024-09-22,Present,
437390,29160,2024-09-29,Present,
437391,29160,2024-10-06,Absent,Town deep crime follow.
437392,29160,2024-10-13,Present,
437393,29160,2024-10-20,Present,
437394,29160,2024-10-27,Excused,Game too appear hospital much none.
437395,29160,2024-11-03,Present,
437396,29160,2024-11-10,Present,
437397,29160,2024-11-17,Present,
437398,29160,2024-11-24,Present,
437399,29160,2024-12-01,Present,
437400,29160,2024-12-08,Present,
437401,29161,2024-09-01,Present,
437402,29161,2024-09-08,Present,
437403,29161,2024-09-15,Present,
437404,29161,2024-09-22,Present,
437405,29161,2024-09-29,Present,
437406,29161,2024-10-06,Present,
437407,29161,2024-10-13,Present,
437408,29161,2024-10-20,Present,
437409,29161,2024-10-27,Present,
437410,29161,2024-11-03,Present,
437411,29161,2024-11-10,Present,
437412,29161,2024-11-17,Late,Every physical fish teach police.
437413,29161,2024-11-24,Present,
437414,29161,2024-12-01,Present,
